Marker Name,Accession,Code.Class,FC1D4.001.B2W2,FC1D4.002.B2W4,FC1D4.004.B1W1,FC1D4.007.B1W1,FC1D4.008.B4W1,FC1D4.010.B1W1,FC1D4.012.B1W1,FC1D4.013.B4W1,FC1D4.015.B2W2,FC1D4.016.B2W4,FC1D4.018.B2W2,FC1D4.020.B2W2,FC2D4.001.B2W4,FC2D4.003.B1W1,FC2D4.006.B1W1,FC2D4.007.B2W4,FC2D4.009.B1W1,FC2D4.011.B1W1,FC2D4.012.B4W1,FC2D4.014.B1W1,FC2D4.015.B2W4,FC2D4.017.B1W1,FC2D4.018.B2W4,FC2D4.020.B2W4,FC3D5.001.B4W1,FC3D5.003.B2W4,FC3D5.006.B2W2,FC3D5.008.B1W1,FC3D5.009.B2W2,FC3D5.011.B2W2,FC3D5.013.B1W1,FC3D5.014.B2W2,FC3D5.015.B4W1,FC3D5.017.B2W2,FC3D5.019.B2W2,FC3D5.021.B1W1,FC4D5.002.B2W2,FC4D5.003.B4W1,FC4D5.006.B2W4,FC4D5.008.B2W2,FC4D5.009.B2W4,FC4D5.011.B2W4,FC4D5.013.B2W2,FC4D5.014.B2W4,FC4D5.016.B1W1,FC4D5.017.B2W4,FC4D5.019.B2W4,FC4D5.021.B2W2,FC5D5.002.B4W1,FC5D5.004.B2W2,FC5D5.006.B4W1,FC5D5.008.B2W4,FC5D5.009.B4W1,FC5D5.011.B4W1,FC5D5.013.B2W4,FC5D5.015.B1W1,FC5D5.016.B2W2,FC5D5.018.B1W1,FC5D5.020.PRE,FC5D5.021.B2W4
CXCL6,NM_002993.3,Endogenous,4.139142019,4.500164679,4.19061486,3.783456654,4.336283388,4.04176865,3.125981654,6.159669547,3.916476644,3.473786912,5.117695043,3.428946345,4.06091205,4.907852072,4.826802684,5.060047384,4.040892431,4.091699834,3.485426827,4.595145568,4.292045492,3.586164246,4.763411574,3.339137385,3.313245852,3.998195503,3.724650272,3.891419187,3.745237332,4.08491466,4.274261661,4.150559677,3.163498732,4.603477988,3.931683057,3.792855352,4.510329019,4.983221651,4.668459557,4.352617299,4.282439805,3.866907978,5.805808349,3.224966365,4.037382222,4.990501111,3.999098034,4.941106311,3.913607512,3.349082146,3.901108243,4.865918815,3.698218478,3.936402378,4.131754091,4.047887329,3.683696454,5.338424415,3.63691458,1.835924074
CXCL9,NM_002416.1,Endogenous,2.885574364,2.769771739,3.267535798,3.910732662,3.687060688,2.992768431,3.125981654,5.283921772,3.648465443,3.255500733,4.685379552,3.08236197,3.582556003,4.185866545,4.517905554,4.196921734,3.025028794,3.240314329,3.485426827,3.653060017,4.009884589,4.362469889,4.642701572,3.10433666,2.700439718,3.283921772,2.996388746,3.078951341,3.13093087,3.444932049,2.700439718,2.841973119,3.833902077,5.168321116,3.173127433,2.570462931,2.853995647,4.871350841,3.321928095,3.843983844,3.784503983,3.044394119,4.831370588,2.918386234,3.195347598,4.363871925,3.56315813,5.575917361,3.329123596,2.893362211,3.403267722,4.865918815,3.168321116,3.488000771,4.219555769,3.054848477,3.051372102,4.682011391,3.026800059,2.893362211
CXCR1,NM_000634.2,Endogenous,7.037492045,4.602290585,4.875780063,6.456477629,3.687060688,6.263034406,6.436628267,3.566815154,6.210817432,4.650190123,7.222939769,5.57167681,6.3950628,6.871227612,6.924693758,6.907251224,6.56924803,6.938285792,6.079164742,7.464913269,5.827310944,5.957914599,5.165107985,5.228433921,6.804260116,7.447579197,7.546045566,5.257764969,6.658782734,6.807612523,6.53496425,7.470862199,5.380937195,6.225159226,6.279099802,6.878847931,5.051807107,4.871350841,7.046032615,5.798569004,4.731726323,6.729416815,5.72492307,7.998139076,5.072963272,5.602290585,6.73782194,6.494255587,4.592158002,5.090430042,7.069100632,4.865918815,5.855491443,5.888986721,5.995710629,6.021923839,4.627023106,7.952217065,5.455820365,4.146492307
CXCR2,NM_001557.2,Endogenous,8.915461146,7.313517964,7.09423607,8.105960874,6.001577085,8.158054213,8.553360503,5.638073837,8.549592167,6.18070484,8.998195503,6.857483428,9.172027399,9.513194628,9.494215578,8.683906949,7.570614722,8.457586084,7.620366471,9.151168794,7.482122236,8.08390476,7.399598369,6.266973892,8.836429131,9.593652558,9.546952321,6.775972349,7.969933275,8.320168738,8.686360453,9.268308062,7.090430042,7.941047606,8.492814573,8.64929211,7.37521324,8.723660944,9.37321318,7.148629106,6.993334704,8.369902646,7.937697489,9.558956363,6.893968869,9.072561395,8.89593875,7.304511042,6.094869433,6.53714073,9.093628836,7.147510225,7.301313274,7.71101301,8.122413888,8.080177964,6.376255649,8.970709884,7.125981654,4.828834649
CXCR4,NM_003467.2,Endogenous,14.01100094,14.17289703,14.6902654,14.09377654,15.3935671,15.19521878,14.7050378,15.43125208,13.80232148,13.82556504,13.48664399,13.91172341,14.60168723,14.19595194,13.93316596,13.33201836,14.12367363,13.16912015,13.98490705,13.81990564,13.78206962,14.18663503,14.77094929,12.85569777,14.41358959,13.30149334,13.59351718,14.34757085,13.62485827,14.02131489,13.76290728,14.29512606,14.30992251,13.98690596,14.19144483,13.93182246,14.07665863,14.27644796,13.87210057,15.4977187,14.60386044,14.01707459,13.49911339,13.32918948,13.81351266,14.36457038,13.02934245,13.52168999,14.84338131,14.64772093,14.031603,14.7870057,14.29586362,14.37351772,13.97696591,14.07934311,13.15142886,13.1822376,14.09765688,12.01496893
CYSLTR1,NM_006639.2,Endogenous,8.153552032,6.261342756,6.488322191,6.964052011,4.828834649,5.418527302,5.800123353,5.283921772,7.149950302,7.757623355,8.494775599,5.217618485,7.564454387,8.136991112,7.950993232,6.632704448,5.860217925,7.200947634,5.012121673,7.38387706,6.383704292,7.158761144,7.283273599,4.973152038,8.203396949,7.881052763,8.392832579,5.703211467,5.808899839,7.229203358,7.161686175,7.463687842,5.97475873,7.202907418,6.435961895,7.62058641,6.030115331,5.723558561,7.700439718,6.385258456,4.568640195,7.366322214,6.711219557,7.964109787,7.383790679,6.091276694,7.212958363,7.004051885,6.094869433,6.433627167,8.181003133,5.499845887,5.389910925,6.997179481,6.866660751,7.041111535,7.60221634,8.781523647,5.171126747,5.803485376
CYSLTR2,NM_020377.2,Endogenous,6.478810059,8.418232122,7.041221075,6.04701482,6.28132733,6.465974465,6.489286023,7.803033252,5.725741157,7.478162893,7.683626283,6.198297695,7.433042894,6.292413668,7.590063019,7.149645518,6.755421735,6.486875235,6.204179852,7.119252412,6.343052435,6.456970381,8.357464033,6.295171992,6.067165427,6.824895114,6.881909289,5.673273737,6.691673738,6.767919586,6.853746197,7.096240766,5.683696454,6.558267634,6.912290583,6.76540214,7.753818443,7.636044526,7.884414764,5.443275112,7.683205181,6.753818443,7.373474214,6.686360453,7.040344523,8.658425728,6.887403416,7.304511042,7.051915838,6.418189948,7.341274184,7.821773982,6.697940583,7.064796646,7.487840034,6.041987622,6.976363636,7.718772592,6.403097262,5.758622982
DAXX,NM_001350.3,Endogenous,10.69809691,10.58410753,10.40135954,10.68433661,10.51617278,10.69503685,10.68067598,9.222770757,10.90167395,10.83396531,10.64748541,10.86547811,10.76771272,10.46909231,10.78278531,11.0666005,10.79108961,10.8942721,11.05798496,10.97065956,11.00360224,10.75505447,9.509913528,10.9686236,10.8848192,10.70811825,10.62226235,10.92784461,10.94966624,10.74330289,10.83047559,10.73560679,10.9868091,10.65573642,10.78261333,10.69644598,10.71890099,10.89361249,10.75467876,10.6055536,10.89718747,10.68834649,10.72185965,10.87768291,10.8403216,10.84105322,10.90998306,10.78715164,10.76329537,10.73411684,10.67452774,10.70066512,10.92084409,10.68088692,10.95284315,10.94245586,10.87327492,10.8130757,10.71986793,10.61437858
DDIT3,NM_004083.4,Endogenous,8.615114625,8.542567608,9.066492873,8.855522589,8.901349638,10.06331418,9.020285501,9.956143797,8.569172065,8.097768793,8.680148511,8.577806447,9.185693134,9.472304986,8.213055602,8.956463283,8.611393726,8.608846196,8.48050749,8.797693946,8.679585659,8.38249434,10.04446243,8.245695305,8.441865217,8.881786959,8.778405724,8.63691458,9.235535607,8.714176816,8.430410734,8.587515014,8.498889087,8.410578549,8.582744155,8.659924558,8.611873192,9.221828758,8.753952119,9.090456508,9.600879273,8.974357225,8.657818616,8.737585369,8.433418525,9.375843119,8.565901767,8.704076548,8.98484565,8.177220188,8.386509204,8.495855027,8.986211811,8.612757942,8.434127784,8.567575869,8.343008005,8.506129031,8.76927586,7.585863903
DEFA1,NM_004084.2,Endogenous,7.944858446,7.536752313,6.807097275,6.392145663,4.682573297,7.406162479,4.344118335,6.541948425,6.764075401,5.34553831,7.443938115,5.444269502,10.31280356,4.346247774,7.78181868,7.658854125,6.291124643,8.408244811,5.28798935,5.994127114,8.496733964,4.445594291,8.50322946,5.313608657,3.313245852,4.207892852,8.665087155,5.257764969,5.226893814,4.826294245,6.549207089,8.84439193,3.742006211,4.156234798,5.966015097,6.028569152,4.752213368,5.439955517,9.454772231,5.596040633,5.298291731,7.420802382,3.344828497,6.120808102,6.384567923,6.204962331,6.656782364,6.10706011,5.136683578,6.944624223,8.746850183,10.07816415,4.319762428,3.836934011,7.818773885,8.577957468,7.399000148,8.214270544,4.887037791,5.899900664
ELK1,NM_005229.3,Endogenous,7.481072857,7.19564288,7.567271631,7.315783575,7.280585203,6.812241495,6.990728004,7.655638049,7.268658955,7.720825666,7.347665656,7.238595812,6.983221651,7.388706169,7.689089451,7.229587923,7.606294161,7.365185097,7.07585348,7.139142019,7.313155136,7.448735798,7.71609922,6.990728004,7.218296831,7.236779598,7.11779892,7.198199455,7.17462613,7.192194165,7.512779961,6.842727469,7.215872703,7.359046707,7.500324049,7.250772132,7.6231499,7.473381056,7.254745198,7.220910322,7.409560655,6.967399199,7.766263866,7.053219969,7.567499815,6.587515014,7.24498217,7.451705665,7.499367566,7.455738186,7.348993656,7.147510225,7.389824904,7.008652713,7.268284667,7.346779643,7.642268352,7.266130621,7.369902646,6.796104521
FASLG,NM_000639.1,Endogenous,9.114861513,7.910492832,7.288819944,8.917759929,7.671930215,8.94976836,8.625708843,5.787380222,9.252523521,7.661136757,9.541445144,9.217594253,8.659103963,9.128896529,9.033478065,9.342808055,9.030998118,9.637928981,8.687340687,9.658104348,8.683661369,8.565977904,6.809543067,9.132422612,9.137170477,9.868760834,9.445883927,8.625307024,9.216842843,9.319604387,8.986865972,9.400324447,8.902284661,8.44852933,8.54538926,8.748830179,7.929909324,7.547974148,8.796299238,7.893847558,7.760886243,8.934840812,8.446876522,10.20981887,7.634883637,8.060209548,8.802193217,8.830546897,7.700994494,7.927955696,9.065766163,7.715344295,8.974787405,8.478648295,8.232229035,9.032899792,7.98111057,9.783914954,8.157346935,8.936431825
FLT1,NM_002019.4,Endogenous,1.831877241,5.986410935,3.736604875,4.79753184,4.682573297,4.04176865,3.922197848,4.813011549,4.989593185,2.851998837,4.553360503,2.754887502,3.267535798,4.268284667,5.081510068,4.368069877,4.76394266,3.240314329,3.3950628,5.342341397,4.793375711,2.831877241,4.642701572,2.659924558,2.358958826,4.302319051,4.455491621,5.132165525,4.174725988,2.475084883,5.463033855,5.181102551,4.956985925,3.50589093,4.426264755,3.570462931,6.075104722,4.128458384,4.739308071,5.402585758,3.017921908,1.895302621,5.639232163,4.669593751,4.450221496,3.906890596,4.603477988,4.941106311,5.094658343,4.054848477,4.334139179,5.137093609,4.167518504,3.028569152,5.458447627,5.083213368,4.196134881,4.935459748,3.147306699,3.122672719
FOS,NM_005252.2,Endogenous,9.601455106,9.534147223,11.26212422,10.5032891,9.93799167,13.64530042,9.565006848,11.42250634,10.26116643,8.173577206,10.68736693,8.18055567,11.44401061,10.44705222,12.50882229,11.35584659,11.51625651,10.6045069,9.114549224,10.8139495,10.18797059,10.85943384,11.96772341,7.790772038,10.92519836,10.94219192,11.30646618,10.47714099,12.63203869,10.87062672,11.13116245,10.38315346,8.714623317,10.52236575,10.385981,11.6050535,11.27395874,11.30443118,11.51283921,12.36951011,9.93190462,11.37103061,10.3824403,8.940342965,9.941678556,9.46994701,10.58512217,10.78715164,11.17248377,10.93972612,10.67990229,10.43955042,9.2190959,10.97927513,10.80163562,11.75790249,9.305879347,10.5865302,11.1483876,9.721628991
FXYD2,NM_021603.3,Endogenous,8.605664705,9.177917792,7.726967417,7.510249887,6.9375798,7.379551653,7.763610755,7.936755705,7.956637518,8.386336752,6.93557761,7.92819264,8.098084735,7.897905945,7.368942914,7.240695944,7.448240225,7.839644719,8.363302512,7.649615459,7.957160097,8.18442908,7.654993973,7.334407379,8.288404707,7.566358533,6.934398552,6.564987801,6.874428132,6.982651393,8.224628797,6.420718183,8.66522931,7.80561491,7.932805294,8.066143021,8.898964094,8.64093177,6.801805344,6.364222221,7.322649262,7.652844973,7.425677492,7.091594061,9.30874857,8.66838864,7.69090592,8.499287831,9.302181941,8.072802535,7.301953395,7.265380633,7.04187814,8.020202146,8.150661214,7.968781974,8.991238381,6.527633387,8.105856141,6.586914829
GNAQ,NM_002072.2,Endogenous,7.753083005,9.26826127,9.407671407,8.132474024,8.700439718,7.795779933,8.236731772,9.744447049,7.903580625,9.036530807,8.503706502,7.975102789,8.301907682,7.443192215,8.55516428,8.570083384,8.137913322,8.136683578,8.458406613,8.515147882,8.276589716,8.284014345,10.18075456,7.426516366,8.206770189,7.547203025,7.918088028,7.972520347,7.969933275,8.036613224,8.583158004,7.984475425,8.007980336,8.521482664,8.738396309,8.684397984,9.253185655,9.157826912,9.07264178,8.290710069,8.96037849,8.450592681,8.122827995,7.830610274,9.083638879,8.99554105,9.064688882,8.338290694,9.149670919,9.297764602,8.740995,8.766263866,8.142158125,8.86130407,8.850436904,7.893180163,9.13154833,8.554281863,8.728532789,6.387155718
GNAS,NM_080425.1,Endogenous,11.45521932,11.95256654,11.91918363,11.15165083,12.53534343,11.75299523,11.472046,12.66079816,11.53503231,11.75751502,11.6661219,11.42416629,12.24054093,11.02126456,12.47244208,11.89953819,11.69300772,11.54735728,11.48076496,11.80695635,11.6877256,11.51519224,12.3093854,11.50379096,11.38391485,11.16721741,11.32572145,11.48147151,11.51444778,11.37562052,11.67925136,11.24992526,11.49050996,11.54707286,11.43366368,11.59170933,12.18608947,12.52149739,12.00815897,11.70294751,12.64347969,11.50029915,11.74342913,11.29046818,11.5728281,12.43427637,11.58894414,11.55194373,11.79955281,11.43799649,11.45343527,12.3893275,11.69187435,11.75786083,11.9806787,11.48777473,11.45282808,11.54496443,11.56939045,11.52378736
GNB1,NM_002074.3,Endogenous,12.06647606,11.15934158,12.19927972,12.33260445,11.53136196,11.94437166,12.44472245,10.01781058,12.32118683,12.2108996,11.97492719,12.2872391,11.84841951,12.30052416,12.02728747,11.90433356,12.1959012,12.47445632,12.45244203,12.19749009,12.15358053,12.26755628,10.69684585,12.23420071,12.17755035,12.06549019,12.26379735,12.3109223,12.12239124,12.4740963,12.25867497,12.04833701,12.27652574,12.10116155,12.23159921,12.20277889,11.6595277,11.0950673,11.6559421,12.32512553,11.56675808,12.44179521,11.99931301,12.16311501,12.35377814,10.36864832,12.31633245,12.16168932,11.78770671,12.37399614,12.17605157,10.64739546,12.34097945,12.35976054,12.07911473,12.24587056,12.25680723,12.01537323,12.40163153,11.75242246
GNGT1,NM_021955.3,Endogenous,1.831877241,3.085764554,3.070389328,3.313245852,2.477677328,2.680324357,2.895302621,5.067810784,2.889473543,2.503348735,2.459431619,2.485426827,3.267535798,3.554588852,4.334139179,4.196921734,3.221877081,3.10433666,2.526068812,2.543495883,2.994579724,3.43162296,4.204766751,2.014355293,2.541019153,2.855989697,2.641546029,2.885574364,2.498250868,2.82374936,2.891419187,1.867896464,1.469885976,2.627606838,2.855989697,2.570462931,2.039138394,4.473137488,2.893362211,1.778208576,2.3950628,3.193771743,4.023255352,1.992768431,1.49057013,4.710944155,2.114367025,4.474436043,2.813524689,3.061776198,3.403267722,4.399854674,2.805292456,3.198494154,3.122672719,3.341985747,2.693765712,3.981852653,2.748461233,1.835924074
GRB2,NM_203506.2,Endogenous,6.616769366,6.113117036,6.6387979,7.23256483,5.458119481,6.305970521,6.489286023,6.843858256,6.513806537,6.38249434,6.93557761,6.871720462,6.812498225,7.312701473,7.019034669,6.921126849,7.237066521,6.824640581,6.751142325,6.769639521,6.706254254,6.974644026,6.891297661,6.901832306,6.66448284,7.405652061,6.964860664,6.64385619,6.507160349,6.56270035,6.696828465,6.230548887,6.706668682,6.812113113,6.754486698,6.76540214,6.319762428,6.920769673,6.882643049,6.562547724,5.704041955,6.729416815,7.399769244,6.711219557,6.958494716,6.3105219,7.094869433,7.616842866,6.177319866,6.698912983,6.709704193,6.197708158,6.582556003,6.457627122,6.564683017,6.691673738,6.623076721,7.219071692,6.832130501,6.146695948
HDAC4,NM_006037.3,Endogenous,8.930648645,8.782211963,9.258825107,8.686955675,9.321837924,8.870919496,8.458857705,8.326114846,8.855335703,9.153450698,9.563043699,9.137401056,9.34036198,8.871905238,10.13756756,9.759222426,8.842004558,9.118863227,8.884903131,9.093708055,9.207746467,9.380331184,9.374322251,8.812113113,9.239240496,9.211498982,9.261248717,9.041357988,8.77607108,8.86999475,9.248544324,9.226436278,9.415150205,9.413945202,8.991805255,9.15636122,9.220934499,9.133810091,9.910987437,8.976793218,8.93966736,9.233020426,8.943716251,9.162315793,8.834091759,8.755054471,9.145371767,9.165233632,9.369510106,8.81451838,9.688425171,8.711942238,9.147255813,9.423914268,9.425131962,8.944653503,8.93321853,9.489386385,8.86968637,8.425467697
HIF1A,NM_001530.2,Endogenous,10.7364273,11.28779317,11.34721164,10.95689883,11.91724526,11.69190488,10.89043909,13.24810102,11.03985808,10.98606956,11.04755338,10.74017709,11.64363075,10.84029013,11.24992526,11.44705222,11.09316004,10.79213955,10.65461813,11.03578197,11.37577797,10.99789924,12.884306,10.77756766,10.81547136,10.89093302,10.77449058,11.29540735,11.02623294,10.75603919,10.94365765,11.0674747,11.01544293,11.21193695,10.71000567,11.22052948,11.40230862,11.80288386,11.38273209,11.43642006,11.62695925,10.78411951,11.0801713,10.64600961,10.87766757,12.47385792,10.67013395,11.10057693,11.35020439,10.97965384,11.05785638,12.14984236,11.11451018,11.0977293,11.33771109,11.20403309,10.88723585,10.71909786,10.96811236,10.88800497
HLA-DRA,NM_019111.3,Endogenous,10.86656803,7.543186525,10.96387145,11.16213953,8.658639942,12.7544011,10.91325595,8.059128108,11.92622186,10.85288838,11.12946978,11.5599984,10.66688971,10.32906752,11.50363694,11.47309181,11.22874655,10.74391715,11.8974749,10.42675745,11.52089855,11.48349335,10.85971337,12.8226246,11.59947588,11.81006548,10.93358001,10.33217085,12.00589468,10.53653864,10.51037847,10.58965115,10.19763445,11.93647599,11.06305122,11.26178348,10.05213327,11.10281558,10.48254581,11.23597232,11.39630508,11.47984593,11.13798374,11.18280401,10.55471355,9.307382985,11.3736319,11.41510266,8.399854674,10.39044844,10.47706002,8.911931212,11.13770844,10.94377485,11.3836503,12.44889321,9.675992306,10.39896809,11.57514685,13.13910364
HLA-DRB1,NM_002124.1,Endogenous,9.361856069,8.006971184,11.03426937,10.34517236,9.553590898,12.87724578,10.26290525,9.549438149,11.36208628,9.700959827,9.588545999,11.3640854,9.782097267,10.28128096,11.23032672,10.89335463,11.13800935,10.43175875,10.62574537,9.891525514,11.19237296,10.61355007,9.971155526,11.9821558,9.613273795,11.0624577,10.45114928,10.43115282,12.27308165,10.32533919,10.13768282,9.420886575,10.35688108,10.81562346,10.18963927,9.044640012,8.883193125,12.8481104,10.58028684,11.14681685,13.31838181,10.71891811,10.69554151,10.03878184,8.739308071,10.20039596,10.3921564,9.09976859,8.19736415,10.91865457,10.4167342,10.01508048,11.75073211,10.55519305,11.2620596,11.81902946,8.375039431,8.765236364,11.27280472,10.85066349
HMGB1,NM_002128.4,Endogenous,12.18605542,12.07111036,12.23661818,12.397204,12.41009885,12.41391348,12.36544759,11.75455768,12.18244712,12.34288026,12.02792672,12.20162774,12.06200228,12.30665984,11.99377341,12.18846213,12.24973864,12.13025844,12.34117965,12.08692239,12.28233265,12.08015797,12.17029752,12.17068247,12.413969,12.12759459,12.18243781,12.68713507,12.4947531,12.14938513,12.30413168,12.22804003,12.31057586,12.03503618,12.26176585,12.07865119,12.06061488,12.06727973,11.81369703,12.65353927,12.18517278,12.27799637,12.12292827,11.9480423,12.23555056,12.37621494,12.20397499,12.10581359,12.16650206,12.30809723,12.17930577,12.43248448,12.40504837,12.38037448,12.20532286,12.39971585,12.17068873,12.01365417,12.26247662,12.50536746
HMGB2,NM_001130688.1,Endogenous,9.904363668,10.18080428,10.21036695,10.03691538,10.62706872,11.02297112,10.5280145,10.65905043,9.968983518,10.38058011,10.21988243,10.11384633,10.5494574,9.677455388,9.763295373,10.54619995,9.654958183,10.0965834,10.48708634,9.878265538,10.40627942,9.957479357,11.04377237,10.20545116,9.937623934,9.262259313,9.925287387,9.836665816,10.35028728,9.767621696,10.09597715,9.632868002,9.908767883,9.959320982,9.934988202,9.766926382,10.28477784,10.88644345,10.02397608,10.15054698,11.48833223,10.45868344,9.892148128,9.778635696,9.974572331,11.64523961,10.01771317,9.480244923,10.56408279,10.04388854,9.955969502,10.99033092,10.09686008,10.34677964,10.13699111,10.50334874,9.878250209,9.815847574,10.23540397,11.49065536
HMGN1,NM_004965.6,Endogenous,12.35431826,12.69494764,12.09171636,12.18613901,12.34365488,12.28747864,12.11860696,12.19418434,12.27547563,12.41573121,12.30673957,12.21407319,12.32921051,12.09082697,11.94350748,12.53455823,12.35894784,12.1464764,12.14641275,12.24531204,12.36156003,12.11478995,12.49897134,12.11218861,12.1481111,12.1602307,12.14817467,12.24822112,12.33718702,11.90326428,12.49274699,12.02501841,12.3198358,12.06368494,12.34024791,12.26815891,12.66646147,12.4964219,12.0184784,12.16073178,12.67358955,11.97898925,12.25671879,12.00546315,12.36051517,13.42058398,12.27282221,12.23085506,12.54697884,12.33168674,12.04478343,12.722086,12.31096489,12.06265669,12.31421219,12.32535887,12.35499589,12.04093352,12.20378845,11.91589805
HRAS,NM_005343.2,Endogenous,6.809928866,8.025471815,7.500084988,7.182692298,7.314152694,7.163096138,7.219846137,7.149645518,7.298291731,7.318678374,7.110091752,7.194067347,7.078417702,7.322469004,7.217909244,7.305332181,7.270715808,7.320213877,7.278914019,7.315602457,6.85847839,6.730639956,7.507239651,7.090641752,6.971773447,7.416248629,7.312519967,7.187648995,7.409900033,6.991295079,7.224966365,6.864681406,7.266505469,7.164404158,7.201535849,7.113325443,7.347842794,8.010220373,7.468827655,6.769507291,7.569172065,7.048541366,6.624539604,7.122776238,7.286511558,8.408032466,7.221007027,7.616842866,7.197314999,7.279285561,7.220039684,8.10076745,7.216745858,6.889351853,7.127530108,7.128561489,7.383358695,7.333870928,7.279842694,7.229972385
HSH2D,NM_032855.2,Endogenous,9.984817174,10.73539525,9.022700704,9.382602413,9.380396126,9.376429311,9.823621998,9.698114274,9.42387226,8.820274713,10.76210793,8.849936728,11.287089,11.0197714,10.73953592,11.472503,8.932598632,10.00940876,9.281420069,9.690486938,9.316915047,9.547646471,10.38505349,9.078657864,9.897603474,10.79382274,10.51191075,8.926118056,8.975933925,9.866119793,9.739814357,10.0454457,8.896937815,9.601176506,8.859627961,9.773468928,9.681062677,10.67193906,10.51713787,9.174725988,9.152665116,9.781228553,8.952624779,9.760886243,8.865300243,11.96202478,8.788685711,9.522483452,9.601900755,8.846555997,10.07376669,10.2380703,8.963300713,9.509359353,9.534205597,9.679374533,8.908812908,10.21061047,8.671505684,9.192440776
HSPB1,NM_001540.3,Endogenous,5.838951767,5.200457271,5.617357262,5.296457407,5.159467729,5.613531653,6.016362599,5.471837762,4.89917563,4.857980995,5.450221496,5.720552092,5.212958363,4.558879853,6.329303025,5.819412726,5.704318678,5.542567608,4.885086225,5.677790101,4.528571319,5.531693361,4.874796966,4.321928095,5.578334949,5.11727946,4.512226887,5.132165525,5.522934561,5.106850796,4.879705766,5.249445341,4.290571851,5.64990282,4.746850183,5.41040895,5.983449691,5.960233672,5.712320641,5.559185866,6.08236197,4.906890596,5.547819957,4.917431755,5.354381632,5.602290585,5.233811384,5.575917361,5.865423978,5.238404739,5.559797696,4.96208625,5.423914268,5.758889433,4.778208576,4.575917361,5.727375939,5.653346693,5.383704292,3.835924074
HSPB2,NM_001541.3,Endogenous,3.784503983,3.56315813,3.070389328,4.137503524,3.687060688,3.361768359,3.654206378,5.283921772,3.572889668,3.255500733,4.247168,2.981852653,3.267535798,4.097610797,4.959770155,3.510961919,4.23572706,3.681449265,3.195347598,3.760220946,3.901108243,4.524815928,4.642701572,3.799087306,3.410069692,4.302319051,3.724650272,3.783456654,3.13093087,2.263034406,3.346247774,3.419538892,3.298658316,3.802193217,3.548436625,3.307428525,3.749534268,4.128458384,4.430954271,3.716990894,3.451540833,2.687060688,4.023255352,2.918386234,4.189033824,5.224580566,3.458119481,5.812241495,3.465974465,3.212569339,3.622930351,3.46727948,3.698218478,3.730096466,4.131754091,3.341985747,2.693765712,4.935459748,3.147306699,3.122672719
IFI44,NM_006417.4,Endogenous,8.728124595,10.1776936,8.563463237,9.076307893,10.27674091,7.749869427,8.926029079,9.235798848,8.690556777,9.082787732,10.22260173,8.125206803,8.952013165,7.817687205,9.859985073,13.42651374,9.047287536,8.68779557,9.327934318,8.625051263,9.129102669,9.007756141,9.955402899,8.360276476,9.09423607,8.374517881,9.90573297,9.443275112,8.54399845,8.568640195,8.903640874,8.470414846,9.386854047,9.166589927,9.122155011,10.43204073,9.359573879,8.516487981,10.27365575,9.109621742,7.971428594,8.397289578,9.174601164,8.552861188,9.100425812,9.994127114,8.915968984,10.02392065,9.647818156,8.805647152,9.432416625,10.71109047,8.969069885,8.566853199,8.887829862,9.836176625,9.126859316,10.27233818,8.30487605,9.222770757
